order_value,discount_pct,is_first_time_buyer,customer_past_orders,customer_past_return_rate,size_variant_flag,days_to_deliver,returned,has_return_history,category_beauty,category_electronics,category_fashion,category_grocery,category_home,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_netbanking,delivery_pincode_tier_metro,delivery_pincode_tier_tier2,delivery_pincode_tier_tier3,time_of_day_ordered_afternoon,time_of_day_ordered_evening,time_of_day_ordered_morning,time_of_day_ordered_night
7306.13,0.032,0,2,0.434,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
390.58,0.129,0,9,0.11,0,4,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
907.34,0.151,0,23,0.084,0,5,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
3049.74,0.626,0,23,0.369,1,3,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
4302.29,0.191,0,6,0.527,1,2,0,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1307.88,0.612,0,2,0.0,0,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
667.78,0.277,0,1,0.207,0,6,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
321.8,0.156,0,21,0.34,1,2,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
6814.97,0.183,0,19,0.152,0,1,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
503.07,0.181,0,3,0.433,0,7,0,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
4210.54,0.179,0,8,0.179,1,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1414.75,0.389,0,10,0.183,1,3,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1155.55,0.054,0,34,0.167,0,2,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1354.31,0.485,0,25,0.248,0,4,1,1,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
6139.09,0.318,0,10,0.15,0,4,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1018.29,0.253,0,9,0.306,0,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
635.91,0.268,0,9,0.345,1,4,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
2068.7,0.314,0,7,0.363,1,2,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
800.44,0.122,0,3,0.254,0,4,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6467.63,0.684,0,9,0.019,0,4,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
3344.92,0.411,0,26,0.105,1,4,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
4050.01,0.286,1,0,0.24995735361917937,1,5,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
9915.36,0.286,1,0,0.24995735361917937,1,4,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
250.0,0.38,0,14,0.559,0,1,1,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1046.69,0.47,0,11,0.033,0,6,0,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
250.0,0.311,0,3,0.114,0,1,1,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
496.89,0.3,0,9,0.196,1,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
1112.79,0.38,0,15,0.426,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
250.0,0.436,0,9,0.246,0,6,0,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
18654.21,0.07,0,9,0.165,1,4,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
563.41,0.424,0,6,0.0,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
533.39,0.504,0,2,0.467,1,4,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
2605.11,0.279,0,15,0.502,1,1,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
1026.83,0.639,0,9,0.143,0,3,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3416.39,0.07,0,10,0.35,0,6,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
250.0,0.366,0,1,0.281,1,3,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
250.0,0.167,0,9,0.354,1,1,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
696.81,0.322,0,4,0.424,1,5,0,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
549.14,0.465,0,10,0.327,0,7,0,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1189.38,0.309,0,6,0.29,0,3,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
725.81,0.349,0,2,0.673,0,5,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
481.84,0.176,0,16,0.454,1,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
439.47,0.669,0,24,0.102,0,3,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
510.9,0.083,0,3,0.624,1,4,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1577.3,0.186,0,5,0.139,1,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
4638.16,0.129,0,5,0.247,0,2,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
644.54,0.358,0,3,0.102,1,3,0,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
329.93,0.58,0,7,0.321,0,5,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4277.57,0.081,0,10,0.128,1,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2988.5,0.37,0,17,0.145,0,4,0,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
1611.45,0.453,0,2,0.064,0,5,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1586.04,0.275,0,6,0.124,0,3,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
318.32,0.017,0,27,0.229,0,2,0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1710.28,0.313,0,4,0.176,0,3,0,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1428.38,0.233,0,23,0.156,0,2,0,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2710.42,0.519,0,24,0.18,0,3,0,1,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
4563.59,0.404,0,1,0.386,0,5,0,1,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
353.39,0.562,0,20,0.325,1,5,1,1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
446.84,0.123,0,22,0.186,0,3,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
5729.41,0.253,0,3,0.25,0,4,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2805.27,0.566,1,0,0.24995735361917937,0,1,1,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4338.66,0.416,0,5,0.212,0,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
250.0,0.285,0,3,0.459,1,6,1,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
3694.36,0.157,1,0,0.24995735361917937,0,3,1,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
643.68,0.34,0,2,0.194,0,4,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
445.03,0.414,0,8,0.292,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
2064.1,0.378,0,16,0.285,0,2,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
6693.03,0.337,0,6,0.382,0,8,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
299.83,0.271,0,18,0.278,1,10,1,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
324.03,0.113,0,4,0.235,1,6,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
20000.0,0.543,0,10,0.226,0,3,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1337.68,0.287,0,3,0.086,0,1,1,1,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
615.69,0.406,0,2,0.259,0,3,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3650.48,0.147,0,12,0.148,0,4,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
285.95,0.292,0,15,0.275,0,8,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
4451.24,0.273,0,11,0.419,0,6,1,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
6181.12,0.136,0,5,0.376,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
592.97,0.041,0,3,0.451,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1853.91,0.476,0,16,0.244,0,4,1,1,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
4612.56,0.503,0,1,0.496,1,4,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
562.13,0.449,0,7,0.369,0,2,0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
354.48,0.107,0,13,0.393,1,5,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
894.04,0.283,0,2,0.393,0,3,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1126.35,0.569,0,2,0.501,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2083.69,0.276,0,11,0.145,1,5,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2255.62,0.523,1,0,0.24995735361917937,0,2,1,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
520.31,0.049,0,12,0.216,0,3,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
565.21,0.23,0,7,0.797,1,3,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1821.78,0.313,0,16,0.277,0,3,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
735.48,0.318,0,17,0.262,0,2,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
639.75,0.311,0,4,0.037,0,4,0,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
6436.02,0.046,0,25,0.201,0,2,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
893.06,0.406,0,9,0.334,1,4,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
538.8,0.341,0,12,0.06,1,4,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
347.32,0.223,0,13,0.079,1,4,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
457.78,0.353,0,16,0.273,0,5,1,1,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
365.74,0.08,0,17,0.0,0,4,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1204.07,0.342,0,10,0.313,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
250.0,0.505,0,25,0.205,0,3,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1241.02,0.592,0,10,0.292,1,2,0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
3505.74,0.257,0,1,0.271,0,4,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
5648.46,0.363,0,9,0.116,1,4,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
2489.26,0.058,0,15,0.174,0,3,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2211.33,0.308,0,2,0.0,1,5,0,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2304.02,0.299,0,28,0.531,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6789.24,0.248,0,13,0.275,0,6,0,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
410.99,0.346,0,6,0.301,0,6,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
896.98,0.593,0,5,0.661,0,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
731.54,0.085,0,20,0.315,0,2,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
372.58,0.2,0,13,0.177,0,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2348.4,0.113,0,12,0.04,0,7,1,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2457.75,0.146,0,4,0.0,0,3,0,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
4253.61,0.362,0,1,0.078,0,4,0,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
746.29,0.404,0,1,0.288,0,2,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
674.6,0.293,0,2,0.116,0,5,0,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
400.99,0.044,0,14,0.283,0,6,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6712.61,0.515,0,1,0.313,0,2,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
440.48,0.095,0,9,0.362,1,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
250.0,0.205,0,11,0.413,1,2,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1436.13,0.513,0,10,0.212,0,1,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
974.11,0.114,0,5,0.294,1,5,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
380.03,0.648,0,18,0.438,0,4,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
907.43,0.141,0,6,0.238,1,2,1,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
4126.21,0.31,0,28,0.269,0,3,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3162.48,0.483,0,2,0.288,0,5,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1070.13,0.233,0,19,0.275,0,2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1608.55,0.642,0,3,0.689,1,3,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
424.0,0.235,0,29,0.398,0,2,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
600.84,0.119,0,3,0.574,0,7,0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
467.33,0.089,0,14,0.151,1,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2928.09,0.496,0,16,0.316,0,3,0,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2007.48,0.141,0,10,0.16,0,4,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
900.76,0.089,0,9,0.0,0,3,0,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
630.65,0.314,0,3,0.037,0,3,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
643.92,0.215,0,16,0.466,0,2,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1336.23,0.16,0,4,0.43,1,5,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
2077.45,0.124,0,24,0.151,1,5,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1803.22,0.343,0,5,0.286,1,4,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
2485.75,0.139,0,27,0.309,0,4,0,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
958.77,0.011,0,18,0.119,1,1,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
280.88,0.238,0,28,0.218,0,4,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1792.49,0.19,1,0,0.24995735361917937,1,3,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3432.01,0.622,0,13,0.351,1,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
992.27,0.133,0,10,0.395,1,2,0,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1037.34,0.47,1,0,0.24995735361917937,0,4,0,0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
3283.91,0.388,0,14,0.221,1,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1672.46,0.252,0,11,0.426,1,7,1,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
250.0,0.145,0,2,0.168,1,2,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
250.0,0.567,0,8,0.194,1,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2041.32,0.204,0,22,0.339,0,3,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
783.25,0.207,0,9,0.349,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
573.55,0.344,0,6,0.125,0,6,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
263.13,0.473,0,17,0.173,0,3,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7193.42,0.497,0,12,0.519,1,8,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
250.0,0.084,0,2,0.257,1,3,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
1521.99,0.164,0,2,0.249,0,3,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
330.55,0.414,0,4,0.315,0,3,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
618.8,0.393,0,17,0.353,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1460.19,0.127,0,16,0.262,1,3,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
445.72,0.513,1,0,0.24995735361917937,1,5,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
2216.4,0.154,0,21,0.287,1,5,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1616.34,0.371,0,11,0.211,0,7,0,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
504.91,0.222,0,6,0.308,0,3,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1715.9,0.047,0,10,0.0,0,2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
3290.37,0.253,0,2,0.637,1,3,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2513.07,0.246,0,26,0.275,0,5,0,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1161.81,0.203,0,8,0.409,0,1,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
2899.58,0.345,0,9,0.052,0,2,0,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
611.05,0.05,0,7,0.356,0,2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
266.58,0.316,0,3,0.038,1,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
753.98,0.299,0,1,0.321,1,4,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
319.45,0.268,0,7,0.567,0,5,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
515.15,0.505,0,10,0.137,1,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
250.0,0.394,0,6,0.39,0,6,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
595.98,0.309,0,8,0.368,0,10,1,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
542.58,0.297,0,15,0.362,1,5,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1268.78,0.037,0,24,0.188,0,3,0,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
534.3,0.599,0,6,0.148,0,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
250.0,0.231,0,8,0.007,0,7,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2215.26,0.468,0,3,0.329,1,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
332.03,0.354,0,1,0.444,1,8,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
752.23,0.18,0,3,0.302,0,6,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1105.39,0.108,0,7,0.264,0,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
2343.41,0.199,0,17,0.44,1,3,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2259.84,0.052,0,27,0.163,1,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1050.91,0.249,0,35,0.339,0,4,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
697.91,0.399,0,11,0.317,0,2,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
631.73,0.7,0,3,0.109,0,4,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
413.6,0.356,0,28,0.213,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1373.37,0.335,0,29,0.033,0,5,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
250.0,0.464,0,13,0.314,0,4,1,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
250.0,0.317,0,12,0.169,0,5,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
20000.0,0.269,0,1,0.26,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1756.52,0.714,0,10,0.33,0,3,1,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
10453.89,0.129,0,7,0.096,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
250.0,0.19,0,12,0.273,0,3,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
532.17,0.209,0,4,0.068,0,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
507.92,0.524,0,9,0.283,1,1,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
614.85,0.394,0,1,0.133,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
9963.51,0.233,0,11,0.192,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
3055.93,0.195,0,10,0.238,1,5,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
318.14,0.387,0,36,0.058,0,3,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1511.76,0.127,0,5,0.141,0,1,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
329.85,0.196,0,2,0.272,0,2,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
522.63,0.15,0,16,0.285,0,4,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
1785.33,0.581,0,2,0.498,1,2,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
367.32,0.212,1,0,0.24995735361917937,1,3,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8229.05,0.206,0,3,0.193,1,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
415.81,0.492,0,14,0.238,0,3,0,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
797.45,0.272,0,19,0.272,0,5,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
334.83,0.279,0,17,0.228,0,4,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2891.77,0.294,0,6,0.3,0,3,0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1772.54,0.474,0,10,0.255,0,7,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
5405.17,0.047,0,13,0.203,0,3,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
860.72,0.71,0,17,0.27,0,6,0,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
525.98,0.387,0,4,0.118,0,1,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
447.99,0.261,0,2,0.186,0,7,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
250.0,0.045,0,23,0.317,0,6,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
9933.64,0.199,0,2,0.305,1,5,0,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
5726.81,0.089,0,17,0.217,0,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
250.0,0.24,0,18,0.42,1,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
8490.17,0.329,0,24,0.281,0,3,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7520.83,0.194,0,11,0.252,0,5,0,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2038.4,0.326,0,10,0.205,0,4,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
633.02,0.151,0,6,0.121,0,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1128.17,0.251,0,7,0.188,1,3,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3784.15,0.113,0,13,0.087,0,7,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
2279.37,0.042,0,4,0.013,1,3,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1171.37,0.185,0,5,0.209,0,1,0,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7096.54,0.226,0,9,0.0,0,2,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
10665.87,0.231,1,0,0.24995735361917937,0,3,0,0,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
9077.27,0.346,0,8,0.301,0,3,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2913.36,0.243,0,4,0.34,1,2,0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
305.2,0.293,0,10,0.543,0,3,1,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
764.65,0.188,0,27,0.079,0,3,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
2842.71,0.308,0,7,0.245,0,6,0,1,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
320.47,0.299,1,0,0.24995735361917937,1,4,1,0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1647.05,0.335,0,20,0.229,0,4,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
549.55,0.127,0,11,0.212,1,2,1,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2517.74,0.19,0,2,0.475,0,5,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1992.3,0.346,0,1,0.047,0,5,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1041.96,0.116,0,1,0.086,0,5,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
