order_id,customer_id,risk_probability,action_taken,explanation,decision_threshold_used,model_version,timestamp
71b9e87a-a6a3-4967-b2df-68e87eff18ec,4b9cf822-a66f-42ab-b681-17e3444c7bd2,0.357,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d5bb550f-3fa7-47a0-a654-fbd141a64974,fcad361d-37b1-48e4-ba15-27f5efd12bd2,0.4007,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
cc0e43e3-5976-4aa6-ae55-404b60cd63ae,fd6cccad-5f4f-45ca-8142-59059b87515b,0.1548,auto_approve,"Elevated risk driven by: large discount, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
221c0cd9-0d88-4b25-a5da-254c1cd25f75,8ae9ad9a-0d8c-4d23-b771-81f50780d7b2,0.5316,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c190b48e-7ba9-4a56-aba2-d2d6167c10e7,fd281fbb-79c1-45b3-9e12-038f990994d1,0.1479,auto_approve,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
af90566f-dd9e-45d0-b824-c4aebf6d47c0,f798ef7e-e2a3-4c54-b902-894eaf540d62,0.2089,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
496b8dd4-edbc-4b49-8ad4-7bb090a82108,d0180517-a118-4de4-8496-9566b882b94f,0.1339,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4aca9647-14a9-4cd1-b5f7-a856e96a9253,f848c5e1-5ffe-40cf-b466-1518512036bc,0.1145,auto_approve,"Elevated risk driven by: large discount, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
86f691e8-8eb5-4324-8bc0-1f9293b2867c,cdfac639-c4a1-4655-be5a-2d787e76f71c,0.0245,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6aa3d373-c2a2-4c04-9c0b-7b15689518c5,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.1291,auto_approve,"Elevated risk driven by: large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
52b1f694-e150-4797-a7a7-27edf217fa55,bbe8e4c6-2da1-471e-b2bd-71328ccd5406,0.0336,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ff44d95c-5b38-4d9f-845d-7fdf1f632b60,0b5160a5-9c4f-4c68-ada5-de1d857e1d81,0.0324,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0bd65085-7a13-467e-b948-f63123df191b,ade38847-ed43-40bb-86a7-c04000915ee5,0.0151,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
62abe210-2102-4cd1-bf9e-703ced48d6fc,bdf5e5de-7033-4345-ac37-819738c0e957,0.0508,auto_approve,"Elevated risk driven by: beauty category, customer's order count",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8d4ba88c-4165-4dae-b3d7-4a3de62026fc,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.3143,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d50d48c1-a790-4681-9355-d4ca99c98e64,b48b45a4-753f-4ba5-b83c-ddf1c5e444e1,0.0303,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b9f10624-f771-4f0d-b4b5-c031776b6bd9,e681d0bc-7b6a-4813-b507-16b033d8251d,0.1221,auto_approve,"Elevated risk driven by: home category, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f74bd1c9-ae65-4d9e-86e9-d3f0bf934407,52ad5451-dae5-4029-8a8a-756096ddf041,0.5395,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5d72afde-c4c8-4e11-a7de-6ebb45f6fbff,596a2ed8-7fa7-437c-a817-737187b97b87,0.2344,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
39073e35-6b96-468a-b513-3292f9a0c61c,d68bbbc3-6511-4b4d-b898-eb8a9a3435c0,0.3124,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3cbc9992-0907-42ca-b50c-2252038c7179,21929a7c-df34-4e43-ac5e-3ecf09093300,0.073,auto_approve,"Elevated risk driven by: fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ef00d552-0015-42ce-87c4-25f66d0107d3,9b953703-f2f8-4d8c-8268-2a1ea047d3a4,0.2837,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e4262088-0060-4550-9773-09f6a866a26c,f03be7b6-589c-4dfc-a5f8-c0f89d4406ff,0.1145,auto_approve,"Elevated risk driven by: home category, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
eed34131-99bd-4d61-88e5-fc3b8c58d2e1,bdaa8e74-a01e-4e28-adc3-15d63480b37e,0.1067,auto_approve,"Elevated risk driven by: home category, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9aa9f873-2206-4fd4-a3f0-d6a8e6a008b1,90a7c98b-0565-4330-a335-ddad08538e49,0.1484,auto_approve,"Elevated risk driven by: unusually low order value, home category, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bf4bf0a6-3471-4f27-ac3a-94c41060c9a2,19f89160-63b2-481c-a0e9-e6433dfc7007,0.133,auto_approve,"Elevated risk driven by: fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2e2ac1bd-5f1b-4aeb-a635-711c51f428d5,c4b063a5-b106-4a12-9500-549faae0252c,0.2782,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
176d12e3-2099-44f1-ab3a-5ea491d6ce8e,bd1084dd-629c-4150-a764-2ccea032f578,0.1424,auto_approve,"Elevated risk driven by: large discount, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e00fbac0-99a0-49cf-bb85-689c86843b7a,36d6b08a-5436-4a2f-83c2-120975d4be7f,0.014,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5070ba77-0e29-41a8-869c-20b6203e81be,f7243914-f259-4b3f-b4da-cc523ff04815,0.0197,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f4e17fc1-fea1-4c33-8fe9-19a7fe42e437,ed599b6e-2d8f-4189-929f-bf2dbd05f32d,0.0923,auto_approve,"Elevated risk driven by: customer's return history, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
784bfb58-c182-4238-85db-62c2b4272999,ae9132eb-6eff-473e-998e-0c039ce43cc7,0.0293,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e61bca20-c76b-49da-9fd1-b4f6d199a938,f87f5cec-4cc7-4356-8a1b-5e82f142a0e0,0.0946,auto_approve,Elevated risk driven by: home category,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
03f33bf6-4611-4e52-8573-edb41286db4c,f6f67e36-a121-4df1-ba73-a6fd9499076a,0.1709,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0bf94c01-6807-47ed-9c20-149907ae225f,041e6bc9-db72-4f93-9250-95c5729fd5f6,0.0914,auto_approve,"Elevated risk driven by: unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
71e1f9f7-0154-4061-9f68-eb9eadc42889,e214ab93-bb11-4ddf-84f4-87f79b34191a,0.1066,auto_approve,"Elevated risk driven by: large discount, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9fafbedb-13ff-4fa6-85be-5da2e50d2e51,efd501c7-a124-47a4-8bf7-1698e1fbd0f0,0.4276,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1b08d400-569d-487e-bae7-fd2dd9c6307d,5ad68583-bead-4d6b-b9fc-d6f884ad61f0,0.1661,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9b1bacb3-22ed-4e55-bc50-bb7b6b096de9,208312a1-9529-4a89-99f2-8a96a5472698,0.1536,auto_approve,"Elevated risk driven by: unusually low order value, large discount, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
413dd615-1bd7-45c8-a7e8-4d0785c7de1e,1ba89946-8668-4ef1-b209-d5ad3dec89c3,0.1486,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e9ccb7b9-8480-4a24-93d2-e22d9d7ee7f9,fece3053-752e-4f5a-b715-c3d8cb10cde7,0.3353,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d1099bcf-a3dd-4fca-b69f-defa9e33707b,e337d2a3-6032-4e1f-8ce4-a81121aa131e,0.0725,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
777d699b-eb13-46d4-8aaa-3d3735d72e52,97097040-636b-45f4-85e0-9e1a52c27325,0.0345,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
cf1f69a2-f2d4-4430-b1a2-4b21b9cf78cb,bd2946f4-137e-4333-a72e-06e89b0452b6,0.1624,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0b0390cf-9777-4a13-91c1-f5fddff3500e,b2260d18-fffa-4383-9ce1-cdafe986cab2,0.2928,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4090591e-de15-45de-995b-5bfe2971a951,f04fffa3-5b04-4da0-9f3b-8a6b87fc1e74,0.02,auto_approve,"Elevated risk driven by: customer's return history, customer's order count, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
10f3a4f6-182f-4f29-a395-2fa0abc158c6,48242df6-6544-46ca-8243-b23028d6d805,0.0472,auto_approve,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1b1bb7d6-1d54-4a07-8a43-fc3082df654a,2171476c-3a28-4828-9aca-aed26cbdedc5,0.5945,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a769b535-0609-4801-9a82-f7d913ae29be,d684615e-b5d2-4dff-856f-f7aa94f57139,0.3594,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9c297d1c-dd01-4743-a750-14f4464a5dbd,33a4495a-e011-40fd-9886-33ebafd66570,0.1693,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b5f67903-95bc-4146-9b44-83ccc06cc9e4,02ffec55-c4c8-4c8f-bbb3-f771110e44c2,0.0456,auto_approve,"Elevated risk driven by: large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7fe2ffd7-0ec2-4762-95b0-b61747e6037b,f798ef7e-e2a3-4c54-b902-894eaf540d62,0.0785,auto_approve,"Elevated risk driven by: fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1b1733ae-0851-4183-a3e2-5be90dd3bd1b,cd9d8125-8011-4465-92dd-50bd06de23f3,0.3115,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4c8a5a06-ec5d-42e9-9ad4-2d08f595a98f,721b220e-7e4b-40c6-9bfa-ae6d9e8a9c1b,0.0931,auto_approve,"Elevated risk driven by: home category, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c5823610-760e-4762-b289-823ba4df750c,67991ec5-6540-4afc-8700-1e97c8b7427e,0.0892,auto_approve,"Elevated risk driven by: tier3 delivery area, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b12f9515-b00e-4f5e-9263-20f051ce6eac,c194cfb2-f100-4d2c-893d-dbdc989f1426,0.2534,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
55640b80-f3d3-4b2c-bc76-f70fb8b0cd37,fee7a85f-cf25-4349-b927-7a6f87b1bd3f,0.1083,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
94d8c448-d0da-4a60-a155-dc716850065b,96b2c265-54d1-4847-9876-3b2b847a1c81,0.6304,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7285fbff-2aaa-4cf3-8fe8-ea5d69aea140,14fa1e07-e46e-4421-bcc9-efd97fda4448,0.0547,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
fb121793-9223-4404-b5ff-e67b2ee471db,8ae9ad9a-0d8c-4d23-b771-81f50780d7b2,0.1179,auto_approve,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
dc207082-fa3a-4e30-b67e-a1c61f05a415,56d3ca7e-d487-4cc9-a5ea-f226970496c0,0.2031,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bf88bf63-ec7f-459d-b704-fe9722b60670,488818a4-8adb-4718-b41a-823c7f2b2ab8,0.1522,auto_approve,"Elevated risk driven by: home category, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6cfc55d8-1bd9-47ed-8386-c35df59b024c,00850f9b-0ccd-4292-aa59-0ccccc2d0338,0.4924,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d8dfbc75-8c98-44c2-a9a4-2380cc3f097f,f7243914-f259-4b3f-b4da-cc523ff04815,0.459,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4db9e6b4-9fed-4b98-8dfa-4984993b70aa,b7cf8b3e-8cbc-41b9-b7a4-c29693d32968,0.1851,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
eea27cf4-71c5-494b-9f20-2be6c88d38c1,eb671c1e-81f6-496c-b68d-49ea47acde37,0.3786,flag_for_review,"Elevated risk driven by: large discount, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6bb10fea-7f3c-410d-8ad1-74ff8c254a17,20c3bc53-c556-453e-87c4-1db6d047a4fe,0.0819,auto_approve,"Elevated risk driven by: tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
49d77a51-7185-42d4-9c23-e166d0b75ce6,50dc3803-1af4-4a0a-8917-ca0e73db20ad,0.1895,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
87cad3b6-6b43-4934-8638-cfb2616e9557,dcfad182-ea67-4ce8-8f94-95ff7e6444b1,0.2381,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4ebb2eef-dc92-41e1-8db3-235904c6b483,5a4e456a-7177-438a-a82d-59e0133f3eb9,0.1181,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e67d1443-6dc4-4039-b75e-a72245d67d1b,e46f6f26-c239-4aa1-9c65-1209e9e43c60,0.0589,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f215939e-7368-4bb1-bcf4-a09d025e494e,b732b9b1-5184-4f45-af4d-630b007d8b56,0.2563,flag_for_review,"Elevated risk driven by: COD payment, large discount, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
78540d7c-01e6-4158-a6be-981cb6681b58,6c56ea03-6f25-465a-8841-c114051cab81,0.1423,auto_approve,"Elevated risk driven by: tier3 delivery area, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b1595e34-fb16-4387-af82-fcfdcf7b9d8c,6691be4b-2f05-471e-880b-641b361f736f,0.2555,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7484d545-a2ca-408b-ae9f-f0ae955886f9,2022f5c1-083c-4c40-93e7-f3bf5ca21797,0.1585,auto_approve,"Elevated risk driven by: COD payment, home category, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
83e473f8-e087-4592-b165-0d84c64f88a6,36d6b08a-5436-4a2f-83c2-120975d4be7f,0.1026,auto_approve,"Elevated risk driven by: fashion category, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f7b3561b-b68c-4485-bb3a-82583a111a42,b15097c2-354a-48aa-8b88-0fc27a70d24f,0.0922,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4bef4607-907c-4cc9-a942-ba1f0ed46cce,f511f812-b332-434e-84ac-a8d69f0d2875,0.1367,auto_approve,"Elevated risk driven by: home category, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e75ffab6-9dc1-4886-a7ed-8036969314d3,eeb4b6d2-ae83-44df-bfd5-73e1f445c4af,0.4473,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
77f48176-4dba-4c4f-aa95-7030f3b3c7ac,61ae023e-6ada-495e-a057-0f2fa2e1887b,0.5054,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2c0f0de6-bcb4-42e7-baa9-98ce5688bc22,844e1cc6-38c0-44c1-8fb0-2171c4ac07a9,0.0414,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8391e287-f4a3-493b-9c0b-7e3cd0048fed,d68bbbc3-6511-4b4d-b898-eb8a9a3435c0,0.2147,flag_for_review,"Elevated risk driven by: large discount, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f2bcc3f6-3f43-48fd-beb6-309aa7fea26e,b42f07c9-1eeb-4ac5-8d28-5ece4676d517,0.0882,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e3684ef4-9975-4556-b550-4c476a20fa4d,754ee000-0eb3-4857-a2e8-476c39a286c0,0.0567,auto_approve,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
15037858-cc09-4fef-aadf-cee6bfcbe502,e2862c03-9c26-403e-abb1-ba442001a3b1,0.5082,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3816fc05-f871-447b-9e56-7ea4a0149835,c776ba30-a353-491b-963c-d4935829686c,0.2271,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
88e07ac7-335b-49ee-9bba-6cb0d5334006,cb03e063-2d4a-4cc8-bfc8-902ef4068b93,0.477,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1da6a38b-cb4b-4fea-9826-e93ef3f304a8,ade38847-ed43-40bb-86a7-c04000915ee5,0.1512,auto_approve,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ba2ec5ec-3b3b-46dd-85e8-5be6d5749e2b,cdfac639-c4a1-4655-be5a-2d787e76f71c,0.0539,auto_approve,"Elevated risk driven by: unusually low order value, customer's order count",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
26af0d8e-89fc-4ae0-8bfe-8d3ca31a6250,52ad5451-dae5-4029-8a8a-756096ddf041,0.0457,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
523307a5-252d-49db-bc60-f12c7ca5602b,31f344da-4c1e-47ec-af4b-557c14d0e8e0,0.3508,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bcd28a46-12cb-40b2-8b7d-acd82e20044b,cc825a9c-6ef8-48bc-90ca-0bc2af6a4e40,0.0223,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6463a7e6-854c-4ed3-b46a-487565f4e002,dcc320e0-51d7-4f5a-b1cf-f774f3ea235f,0.0498,auto_approve,"Elevated risk driven by: home category, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2009802e-f7d4-4266-9098-8cd6924d8123,e0be4c42-c5d2-46e6-98a3-f57143c81929,0.0625,auto_approve,Elevated risk driven by: COD payment,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bd13e0fc-d6ac-4958-9602-b591d8678e23,754ee000-0eb3-4857-a2e8-476c39a286c0,0.3711,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bd513a55-f9b2-468c-9932-54890308e098,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.0389,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e0199244-fddf-4f27-85eb-a728d22259f6,e337d2a3-6032-4e1f-8ce4-a81121aa131e,0.288,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c5628c10-815a-4a10-a33f-945bb214b2cc,879efc3e-a486-44ac-a9cc-29dca850ccc1,0.1168,auto_approve,"Elevated risk driven by: COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
eceb9796-90e1-4ce3-a831-764acb20a386,fece3053-752e-4f5a-b715-c3d8cb10cde7,0.0344,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ec09613f-f0c9-4e80-9351-e41cc69671af,e681d0bc-7b6a-4813-b507-16b033d8251d,0.0409,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f6c5474f-1235-423a-88ee-68746b21f3f0,3f888151-69ed-4006-b5f2-68afced6201b,0.2014,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b1b95f29-b894-43c3-a120-f874aa790220,ac46d877-8423-49a6-902f-7054e0aa8316,0.1926,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
929aac5a-5bca-4ec3-a1c0-be65fad3aaf4,c948d370-2dce-42ca-8472-af60b35f4c6c,0.1378,auto_approve,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
392de351-7c3d-41f1-8c77-88838291e0e8,8120270f-804a-4ca9-a37e-bd7745b1a4ba,0.0928,auto_approve,"Elevated risk driven by: COD payment, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d7e86f92-b87e-47fa-a43f-f3e9458263ab,3d51b281-7585-4d43-aefd-40a803a1bf4f,0.0771,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8234602d-9ed3-494e-9f8e-b65999726057,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.0038,auto_approve,Elevated risk driven by: beauty category,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d353e0f4-54b2-4374-ad7f-7cfe81c94594,9624258c-4f43-4c23-8a52-ae3657722b57,0.1446,auto_approve,"Elevated risk driven by: customer's return history, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6c30e425-8b07-4a2d-8d49-3ffa9694c14c,f91b87e4-35a7-481d-96ba-a679feba54f3,0.1335,auto_approve,"Elevated risk driven by: COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5a6ced02-990f-411e-b4f2-3514a46e6781,e8f694f4-75c7-4b9d-8461-3f6fce844e62,0.0084,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
689fb2f2-a947-482d-af86-c740684ff437,c66f6e79-ae50-43d4-a0cc-4c34abe9c042,0.0881,auto_approve,"Elevated risk driven by: home category, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b31ca31c-4fc5-4566-8bee-891f9725c3a0,22c2ba19-c5f8-4c06-b445-29833dc88d67,0.275,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
